"2021-05-04 16:21:10 [main] INFO  c.example.demo.CourseworkApplication - Starting CourseworkApplication using Java 1.8.0_281 on DESKTOP-KF1OR5V with PID 8236 (C:\Users\bidok\Dropbox\Google Диск\PZKS\2 course\Coursework\target\classes started by bidok in C:\Users\bidok\Dropbox\Google Диск\PZKS\2 course\Coursework)
""2021-05-04 16:21:12 [cluster-ClusterId{value='60914a470143820fff68b945', description='null'}-coursework-shard-00-02.kuhsy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=coursework-shard-00-02.kuhsy.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=138435200, setName='atlas-ur3ze2-shard-0', canonicalAddress=coursework-shard-00-02.kuhsy.mongodb.net:27017, hosts=[coursework-shard-00-00.kuhsy.mongodb.net:27017, coursework-shard-00-01.kuhsy.mongodb.net:27017, coursework-shard-00-02.kuhsy.mongodb.net:27017], passives=[], arbiters=[], primary='coursework-shard-00-02.kuhsy.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='EU_CENTRAL_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000004, setVersion=1, topologyVersion=TopologyVersion{processId=608bcf273fee100918a10350, counter=6}, lastWriteDate=Tue May 04 16:21:12 EEST 2021, lastUpdateTimeNanos=110761596625100}
""2021-05-04 16:21:12 [cluster-ClusterId{value='60914a470143820fff68b945', description='null'}-coursework-shard-00-02.kuhsy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max election id to 7fffffff0000000000000004 from replica set primary coursework-shard-00-02.kuhsy.mongodb.net:27017
""2021-05-04 16:21:12 [cluster-ClusterId{value='60914a470143820fff68b945', description='null'}-coursework-shard-00-02.kuhsy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Setting max set version to 1 from replica set primary coursework-shard-00-02.kuhsy.mongodb.net:27017
""2021-05-04 16:21:12 [cluster-ClusterId{value='60914a470143820fff68b945', description='null'}-coursework-shard-00-02.kuhsy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary coursework-shard-00-02.kuhsy.mongodb.net:27017
""2021-05-04 16:21:12 [cluster-ClusterId{value='60914a470143820fff68b945', description='null'}-coursework-shard-00-00.kuhsy.mongodb.net:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:128484}] to coursework-shard-00-00.kuhsy.mongodb.net:27017
""2021-05-04 16:21:12 [cluster-ClusterId{value='60914a470143820fff68b945', description='null'}-coursework-shard-00-00.kuhsy.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=coursework-shard-00-00.kuhsy.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=162501800, setName='atlas-ur3ze2-shard-0', canonicalAddress=coursework-shard-00-00.kuhsy.mongodb.net:27017, hosts=[coursework-shard-00-00.kuhsy.mongodb.net:27017, coursework-shard-00-01.kuhsy.mongodb.net:27017, coursework-shard-00-02.kuhsy.mongodb.net:27017], passives=[], arbiters=[], primary='coursework-shard-00-02.kuhsy.mongodb.net:27017', tagSet=TagSet{[Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='EU_CENTRAL_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=608bce4184f8b9415b423ed0, counter=4}, lastWriteDate=Tue May 04 16:21:12 EEST 2021, lastUpdateTimeNanos=110761606613300}
""2021-05-04 16:21:13 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getByIdUsingGET_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_2
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingHEAD_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPOST_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPUT_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPATCH_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingDELETE_1
